ts_us,asset,expiry_us,strike,opt_type,mark_iv,bid_iv,ask_iv,mark_price,underlying_price,delta,open_interest
1743469196076000,btc,1743753600000000,93000,call,61.41,59.45,63.3,0.0005,82657.4,0.02316,96.1
1743469199415000,btc,1743667200000000,82000,call,57.59,54.86,59.7,0.0224,82651.66,0.57781,5.5
1743469199785000,btc,1743580800000000,84000,call,45.85,44.0,46.5,0.0047,82645.6601,0.28017,55.7
1743469199097000,btc,1745568000000000,86000,call,48.03,47.63,48.13,0.0334,82806.4,0.40383,1240.3
1743469198940000,btc,1745568000000000,100000,call,50.67,50.22,51.22,0.0048,82806.38,0.0841,2692.3
1743469198700000,btc,1744963200000000,92000,call,48.41,47.18,49.01,0.0092,82760.33,0.17062,117.6
1743469195154000,btc,1744963200000000,84000,call,48.7,48.13,49.28,0.0355,82757.12,0.46508,27.1
1743469197083000,btc,1744358400000000,96000,call,52.55,52.62,53.73,0.0018,82714.6,0.0501,146.4
1743469199848000,btc,1744358400000000,88000,call,49.86,47.88,49.81,0.0115,82716.01,0.24266,214.6
1743469196912000,eth,1743753600000000,1900,call,73.62,72.13,75.11,0.0135,1831.27,0.31133,5882.0
1743469199450000,eth,1748592000000000,2600,call,65.65,65.07,65.7,0.014,1838.79,0.11962,11038.0
1743469196429000,eth,1748592000000000,1800,call,63.04,62.44,63.39,0.1109,1838.9,0.58363,3394.0
1743469196429000,eth,1774598400000000,3500,call,67.51,66.76,68.23,0.0895,1928.53,0.29003,187.0
1743469195422000,eth,1774598400000000,1500,call,64.47,,,0.3506,1928.57,0.76196,0.0
1743469199450000,eth,1751011200000000,9000,call,106.92,101.31,112.71,0.0004,1847.11,0.00283,2861.0
1743469199450000,eth,1751011200000000,4600,call,81.56,81.78,82.22,0.0024,1847.11,0.01839,6888.0
1743469199450000,eth,1751011200000000,3400,call,71.3,70.27,72.06,0.0076,1847.11,0.05757,3935.0
1743469194437000,eth,1751011200000000,2000,call,62.65,62.36,62.87,0.0896,1846.87,0.45748,5420.0
1743469196429000,eth,1751011200000000,1000,call,80.75,76.87,85.13,0.466,1847.15,0.96006,499.0
1743469196019000,eth,1744963200000000,2600,call,77.08,75.85,78.41,0.0013,1832.175,0.02262,678.0
1743469199450000,eth,1744963200000000,1950,call,64.88,63.62,64.85,0.0315,1832.275,0.35557,477.0
1743469198164000,eth,1744358400000000,1950,call,66.36,65.34,66.19,0.0206,1831.63,0.30632,541.0
1743469195675000,btc,1743667200000000,82000,put,57.59,56.05,59.28,0.0145,82648.8264,-0.42249,41.6
1743469198700000,btc,1744963200000000,75000,put,53.77,53.02,54.74,0.0124,82760.33,-0.18411,100.3
1743469199450000,eth,1748592000000000,2600,put,65.65,,,0.4279,1838.79,-0.88038,3.0
1743469198830000,eth,1748592000000000,1800,put,63.03,62.53,63.17,0.0898,1838.9,-0.41637,6550.0
1743469197127000,eth,1743580800000000,2000,put,76.46,,,0.0924,1831.6591,-0.97196,0.0
1743469199973000,eth,1743580800000000,1800,put,68.18,66.48,71.13,0.0089,1831.6191,-0.3265,471.0
1743469196429000,eth,1774598400000000,3500,put,67.51,,,0.9045,1928.53,-0.70997,5.0
1743469195422000,eth,1774598400000000,1500,put,64.47,64.47,66.26,0.1285,1928.57,-0.23804,71.0
1743469199450000,eth,1751011200000000,9000,put,106.92,,189.77,3.8728,1847.11,-0.99717,69.0
1743469199450000,eth,1751011200000000,4600,put,81.56,,111.22,1.4927,1847.11,-0.98161,95.0
1743469199450000,eth,1751011200000000,3400,put,71.3,,84.75,0.8482,1847.11,-0.94243,1820.0
1743469197617000,eth,1751011200000000,2000,put,62.65,61.93,63.74,0.1724,1847.11,-0.54235,11837.0
1743469199450000,eth,1751011200000000,1000,put,80.75,79.74,82.1,0.0074,1847.01,-0.03996,8612.0
1743469197620000,eth,1758873600000000,2200,put,64.74,63.64,65.81,0.2955,1869.24,-0.55325,2707.0
1743469198155000,eth,1743494400000000,1775,call,72.31,,131.15,0.0315,1831.7437,0.93938,202.0
1743469199450000,eth,1745568000000000,1900,put,63.57,62.62,64.58,0.0864,1832.82,-0.55469,9582.0
1743469197154000,eth,1743494400000000,2300,put,113.99,,,0.2556,1831.7837,-1.0,0.0
1743469197154000,eth,1743494400000000,1975,put,76.75,,,0.0782,1831.7837,-0.99973,0.0
1743469198824000,eth,1743494400000000,1775,put,72.31,71.19,79.28,0.0005,1831.7837,-0.06049,1349.0
1743469197020000,eth,1744963200000000,2600,put,77.08,,,0.4203,1832.305,-0.97736,0.0
1743469197020000,eth,1744963200000000,1950,put,64.88,61.46,66.41,0.0958,1832.305,-0.64439,320.0
1743469199097000,btc,1745568000000000,74000,put,52.83,52.4,53.13,0.0148,82806.4,-0.18588,279.7
1743469199413000,btc,1743753600000000,86000,call,53.92,51.9,55.41,0.0066,82658.58,0.22712,524.4
1743469195163000,btc,1743667200000000,83000,call,56.54,55.4,58.57,0.0159,82647.8656,0.4711,82.9
1743469198884000,btc,1743580800000000,85000,call,46.1,43.85,47.4,0.0022,82645.6601,0.15613,115.5
1743469197455000,btc,1743494400000000,82500,call,33.27,27.36,35.49,0.0047,82639.5449,0.57315,67.7
1743469198090000,btc,1744358400000000,89000,call,49.66,47.43,49.58,0.009,82715.77,0.20143,251.5
1743469196923000,eth,1743753600000000,1950,call,74.47,72.56,76.35,0.0075,1831.41,0.19716,9394.0
1743469198254000,eth,1743667200000000,2200,call,95.56,94.92,103.62,0.0002,1831.4946,0.00858,180.0
1743469196926000,eth,1743667200000000,1900,call,73.66,71.59,75.38,0.0095,1831.3976,0.27395,149.0
1743469197253000,eth,1743667200000000,1700,call,88.43,,,0.0768,1831.5346,0.86404,0.0
1743469196429000,eth,1748592000000000,2700,call,66.67,65.77,67.22,0.0111,1838.9,0.09766,4229.0
1743469196902000,eth,1748592000000000,1900,call,62.45,62.1,62.72,0.086,1838.94,0.49843,2128.0
1743469199129000,eth,1743580800000000,2050,call,81.01,,82.89,0.0002,1831.6191,0.01036,84.0
1743469198634000,eth,1743580800000000,1825,call,65.71,63.8,68.04,0.0174,1831.6591,0.54487,420.0
1743469197127000,eth,1743580800000000,1550,call,127.59,,,0.1541,1831.6591,0.98738,0.0
1743469199450000,eth,1774598400000000,4000,call,68.6,67.86,69.34,0.0688,1928.43,0.23278,493.0
1743469199450000,eth,1774598400000000,1600,call,64.32,,,0.3239,1928.43,0.72963,0.0
1743469196429000,eth,1751011200000000,5000,call,84.6,82.88,85.27,0.0018,1847.15,0.0139,7259.0
1743469199450000,eth,1751011200000000,3500,call,72.38,71.84,72.81,0.0068,1847.11,0.05169,3953.0
1743469199450000,eth,1751011200000000,2200,call,62.88,62.5,63.06,0.0592,1847.11,0.33912,9379.0
1743469196429000,eth,1751011200000000,1200,call,72.94,70.87,75.55,0.3659,1847.15,0.91736,4.0
1743469196429000,eth,1751011200000000,10000,call,110.41,101.76,118.97,0.0003,1847.11,0.00213,3632.0
1743469196429000,eth,1745568000000000,2800,call,77.2,75.86,78.16,0.0015,1832.91,0.02128,4212.0
1743469197998000,eth,1745568000000000,2000,call,63.41,62.85,63.39,0.032,1832.92,0.32583,11795.0
1743469197154000,eth,1743494400000000,2000,call,87.76,,140.9,0.0,1831.7837,0.00021,567.0
1743469198155000,eth,1743494400000000,1800,call,59.65,,95.45,0.0186,1831.7437,0.85204,1726.0
1743469199022000,eth,1744963200000000,2000,call,64.88,64.15,65.49,0.024,1832.275,0.29129,370.0
1743469197020000,eth,1744963200000000,1400,call,87.36,,,0.2418,1832.305,0.93451,0.0
1743469199450000,eth,1744358400000000,2000,call,66.42,64.9,66.87,0.0143,1831.53,0.2317,1688.0
