event_id,expiry_ts,strike,token_id,settled_yes,t,p
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753459210,0.5
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753462809,0.65
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753466410,0.64
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753470009,0.66
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753473610,0.71
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753477210,0.73
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753480810,0.74
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753484409,0.755
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753488009,0.77
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753491610,0.76
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753495210,0.755
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753498810,0.775
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753502409,0.775
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753506009,0.775
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753509608,0.76
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753513209,0.76
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753516809,0.76
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753520409,0.77
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753524009,0.77
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753527609,0.785
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753531210,0.785
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753534810,0.785
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753538410,0.795
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753542009,0.79
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753545609,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753549209,0.805
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753552809,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753556409,0.81
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753560009,0.81
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753563608,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753567210,0.805
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753570809,0.805
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753574410,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753578009,0.81
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753581609,0.815
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753585209,0.825
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753588808,0.805
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753592407,0.81
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753596009,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753599609,0.81
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753603209,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753606808,0.795
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753610408,0.79
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753614008,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753617609,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753621208,0.79
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753624809,0.8
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753628409,0.815
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753632009,0.83
34321,1754064000,114000.0,68415458596271884713690188424772453988837683250730735766939978757303881781196,1.0,1753635608,0.84
